file_name,production_number,plate_count,rivet,die,upper_type,upper_thickness,middle_type,middle_thickness,lower_type,lower_thickness,head_height,caption
SPR3_AB5.5X6.0_S461_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_55.31.png,2nd,3,AB5.5X6.0,S461,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.043315152360734875,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S461, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0433 mm"
SPR3_BH5.5X5.0_D1018_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_62.85.png,2nd,3,BH5.5X5.0,D1018,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.2491922021333786,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type D1018, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2492 mm"
SPR3_BH5.5X5.0_S086_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_63.54.png,2nd,3,BH5.5X5.0,S086,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.25301761272141704,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2530 mm"
SPR3_BH5.5X5.0_S297_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.26.png,2nd,3,BH5.5X5.0,S297,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.1537535782590512,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1538 mm"
SPR3_BH5.5X5.0_S402_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_59.26.png,2nd,3,BH5.5X5.0,S402,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.1726986908301324,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1727 mm"
SPR3_BH5.5X5.0_S417_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_55.94.png,2nd,3,BH5.5X5.0,S417,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.14081712732882878,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S417, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1408 mm"
SPR3_BH5.5X5.0_S442_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.31.png,2nd,3,BH5.5X5.0,S442,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.1466619626515146,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1467 mm"
SPR3_BH5.5X5.0_S459_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_59.21.png,2nd,3,BH5.5X5.0,S459,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.12388817388817387,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1239 mm"
SPR3_BH5.5X5.0_S461_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_53.52.png,2nd,3,BH5.5X5.0,S461,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.09217486032733337,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S461, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0922 mm"
SPR3_BH5.5X6.0_D1018_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_60.58.png,2nd,3,BH5.5X6.0,D1018,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.2185147726622337,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type D1018, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2185 mm"
SPR3_BH5.5X6.0_S086_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_67.96.png,2nd,3,BH5.5X6.0,S086,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.32486619025452407,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3249 mm"
SPR3_BH5.5X6.0_S297_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_61.68.png,2nd,3,BH5.5X6.0,S297,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.18862887955655674,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1886 mm"
SPR3_BH5.5X6.0_S402_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_63.56.png,2nd,3,BH5.5X6.0,S402,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.24815507163992015,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2482 mm"
SPR3_BH5.5X6.0_S417_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_59.24.png,2nd,3,BH5.5X6.0,S417,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.18559404567538978,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S417, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1856 mm"
SPR3_BH5.5X6.0_S426_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.36.png,2nd,3,BH5.5X6.0,S426,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.11918084404992045,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S426, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1192 mm"
SPR3_BH5.5X6.0_S442_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_61.16.png,2nd,3,BH5.5X6.0,S442,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.2450392351731236,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2450 mm"
SPR3_BH5.5X6.0_S459_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_59.68.png,2nd,3,BH5.5X6.0,S459,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.1456381692748111,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1456 mm"
SPR3_BH5.5X6.0_S461_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.05.png,2nd,3,BH5.5X6.0,S461,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.12489595876393954,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S461, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1249 mm"
SPR3_SU5.5X5.0_S402_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.89.png,2nd,3,SU5.5X5.0,S402,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.1253391827365753,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1253 mm"
SPR3_SU5.5X5.0_S417_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_51.94.png,2nd,3,SU5.5X5.0,S417,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.03824574839951298,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S417, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0382 mm"
SPR3_SU5.5X5.0_S442_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_54.18.png,2nd,3,SU5.5X5.0,S442,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.08197413242681933,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0820 mm"
SPR3_SU5.5X6.0_D1018_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.21.png,2nd,3,SU5.5X6.0,D1018,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.09307638844788776,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X6.0, die is omitted, but type D1018, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0931 mm"
SPR3_SU5.5X6.0_S417_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_54.36.png,2nd,3,SU5.5X6.0,S417,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.10809987504415723,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X6.0, die is omitted, but type S417, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1081 mm"
SPR3_SU5.5X6.0_S442_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_61.19.png,2nd,3,SU5.5X6.0,S442,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.18934717018804734,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1893 mm"
SPR3_AB5.5X5.5_D1020_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_61.73.png,3rd,3,AB5.5X5.5,D1020,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.24617683786801434,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type D1020, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2462 mm"
SPR3_AB5.5X5.5_S050_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_70.01.png,3rd,3,AB5.5X5.5,S050,A6014,1.2,SABC1470,1.0,A6451,1.8,0.26419082125603865,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S050, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2642 mm"
SPR3_AB5.5X5.5_S050_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_65.56.png,3rd,3,AB5.5X5.5,S050,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.23691718708995832,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2369 mm"
SPR3_AB5.5X5.5_S086_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_65.98.png,3rd,3,AB5.5X5.5,S086,A6014,1.2,SABC1470,1.0,A6451,1.8,0.17556107472233784,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S086, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1756 mm"
SPR3_AB5.5X5.5_S086_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_62.29.png,3rd,3,AB5.5X5.5,S086,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.21621509693350208,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2162 mm"
SPR3_AB5.5X5.5_S297_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_62.19.png,3rd,3,AB5.5X5.5,S297,A6014,1.2,SABC1470,1.0,A6451,1.8,0.04094795564140316,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S297, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.0409 mm"
SPR3_AB5.5X5.5_S406_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_62.75.png,3rd,3,AB5.5X5.5,S406,A6014,1.2,SABC1470,1.0,A6451,1.8,0.11367110444331914,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S406, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1137 mm"
SPR3_AB5.5X5.5_S428_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_65.73.png,3rd,3,AB5.5X5.5,S428,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2572116751990899,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S428, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2572 mm"
SPR3_AB5.5X5.5_S459_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_58.46.png,3rd,3,AB5.5X5.5,S459,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.14416844189382746,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1442 mm"
SPR3_AB5.5X5.5_S459_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_58.46_002.png,3rd,3,AB5.5X5.5,S459,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.26044206443978,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2604 mm"
SPR3_BC5.3X7.0_S402_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_60.43.png,3rd,3,BC5.3X7.0,S402,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.09542136629250966,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S402, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0954 mm"
SPR3_BC5.3X7.0_S402_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_63.61.png,3rd,3,BC5.3X7.0,S402,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.15808283472466053,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S402, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1581 mm"
SPR3_BC5.3X7.0_S413_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_58.14.png,3rd,3,BC5.3X7.0,S413,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.053069037444037445,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S413, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0531 mm"
SPR3_BC5.3X7.0_S413_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_59.12.png,3rd,3,BC5.3X7.0,S413,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.09057299220615596,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S413, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0906 mm"
SPR3_BC5.3X7.0_S422_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_51.72.png,3rd,3,BC5.3X7.0,S422,A6451,1.5,SGAFC590,2.0,A6451,2.6,-0.10587930040013814,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S422, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is -0.1059 mm"
SPR3_BC5.3X7.0_S422_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_52.82.png,3rd,3,BC5.3X7.0,S422,A6451,1.8,SGAFC590,2.0,A6451,2.6,-0.032027385475661335,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S422, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is -0.0320 mm"
SPR3_BC5.3X7.0_S431_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_60.8.png,3rd,3,BC5.3X7.0,S431,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.10144252873563218,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S431, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1014 mm"
SPR3_BC5.3X7.0_S431_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_61.85.png,3rd,3,BC5.3X7.0,S431,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.1439840499306519,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S431, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1440 mm"
SPR3_BC5.3X7.0_S442_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_60.41.png,3rd,3,BC5.3X7.0,S442,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.10154300740407685,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S442, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1015 mm"
SPR3_BC5.3X7.0_S442_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_58.9.png,3rd,3,BC5.3X7.0,S442,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.1389204043142571,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S442, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1389 mm"
SPR3_BC5.3X7.0_S445_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_56.31.png,3rd,3,BC5.3X7.0,S445,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.04246986308841979,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S445, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0425 mm"
SPR3_BC5.3X7.0_S445_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_57.19.png,3rd,3,BC5.3X7.0,S445,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.06389563639556323,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S445, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0639 mm"
SPR3_BC5.3X7.0_S470_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_54.35.png,3rd,3,BC5.3X7.0,S470,A6451,1.5,SGAFC590,2.0,A6451,2.6,-0.02683319521503718,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S470, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is -0.0268 mm"
SPR3_BC5.3X7.0_S470_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_56.26.png,3rd,3,BC5.3X7.0,S470,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.053453621454627905,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.0, die is omitted, but type S470, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0535 mm"
SPR3_BC5.3X7.5_S402_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_64.27.png,3rd,3,BC5.3X7.5,S402,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.1851629069740147,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S402, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1852 mm"
SPR3_BC5.3X7.5_S404_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_70.4.png,3rd,3,BC5.3X7.5,S404,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.3598266235302831,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S404, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.3598 mm"
